Keyword,Source,Author,Title,URL,Text,Published
refugee,CBS News,Camilo Montoya-Galvez,New documents reveal chaos behind Trump's family separation policy,https://www.cbsnews.com/news/family-separation-policy-trump-administration-documents-immigration/,"U.S. border authorities received inconsistent guidance on how to split up migrant families during the Trump administration's ""zero tolerance"" policy in 2018, with some officials instructing subordina… [+6198 chars]",2020-10-29T15:45:23Z
refugee,CBS News,CBS News,Final presidential debate: Fact checking Trump and Biden,https://www.cbsnews.com/live-updates/fact-check-trump-biden-final-presidential-debate/,"Statement:    
BIDEN: We did not separate--
TRUMP: --Who built the cages, Joe?
BIDEN: --Let's talk about--
TRUMP: --Who built the cages, Joe?
BIDEN: Let's talk about what happened. Let's talk ab… [+4673 chars]",2020-10-23T11:49:10Z
refugee,CBS News,CBS News,Victim's photo found on phone of teen who beheaded teacher,https://www.cbsnews.com/news/teacher-beheaded-samuel-pety-france-photo-found-attacker-phone/,Eleven people are still in custody in France following the beheading of a teacher Friday in a suspected Islamist attack.  CBS News correspondent Elaine Cobbe reports that counter-terror investigators… [+3715 chars],2020-10-19T13:29:26Z
refugee,CBS News,Kathryn Watson,"Trump: Separated children were ""so well taken care of""",https://www.cbsnews.com/news/child-separation-trump-says-taken-care-of/,"For the first time, President Trump addressed the finding that the federal government still cannot find the parents of 545 children separated at the border. At Thursday's presidential debate, Mr. Tru… [+2071 chars]",2020-10-23T12:05:06Z
refugee,CBS News,Caitlin O'Kane,"All four members of the ""The Squad"" reelected",https://www.cbsnews.com/news/all-four-members-of-the-squad-win-reelection-in-their-congressional-races/,"After the 2018 midterm election, four progressive, first-time Democratic congresswomen gained nationwide attention. Representatives Ilhan Omar, Alexandria Ocasio-Cortez, Rashida Tlaib and Ayanna Pres… [+2296 chars]",2020-11-05T17:02:48Z
refugee,CBS News,Kathryn Watson,"Trump: Separated children were ""so well taken care of""",https://www.cbsnews.com/news/presidential-debate-trump-says-children-separated-from-their-parents-were-so-well-taken-care-of/,"For the first time, President Trump addressed the finding that the federal government still cannot find the parents of 545 children separated at the border. At Thursday's presidential debate, Mr. Tru… [+2071 chars]",2020-10-23T02:55:23Z
refugee,CBS News,Camilo Montoya-Galvez,How Trump used COVID-19 to shut U.S. borders to migrant minors,https://www.cbsnews.com/news/trump-administration-closed-borders-migrant-children-covid-19/,"Salvadoran sisters Noeli, 15, and Valeria, 12, hoped to start an immigration case and reunite with their mother in Maryland after five years apart when they crossed the U.S.-Mexico border in August w… [+16602 chars]",2020-11-02T21:28:26Z
refugee,CBS News,Camilo Montoya-Galvez,Texas facility now holding soon-to-be expelled migrant families,https://www.cbsnews.com/news/ice-migrant-families-expulsion-karnes-city-texas-detention-center/,An immigration detention center in south Texas has been converted into a staging ground to hold migrant families with children who the Trump administration seeks to expel from the U.S. without a cour… [+5458 chars],2020-10-29T19:12:16Z
refugee,CBS News,Debora Patta,Scores killed in massacre amid intense conflict in Ethiopia,https://www.cbsnews.com/news/ethiopia-tigray-region-massacre-report-amnesty-international/,"Johannesburg - Amnesty International has released a disturbing report into recent killings in Ethiopia's semi-autonomous region of Tigray. For over a week, there has been intense fighting in the stat… [+5513 chars]",2020-11-13T20:38:37Z
refugee,CBS News,Camilo Montoya-Galvez,"DHS chief claims some deported parents ""have chosen to separate"" from their kids",https://www.cbsnews.com/news/family-separation-parents-chosen-homeland-security-chad-wolf/,"Acting Homeland Security Secretary Chad Wolf on Tuesday decried what he called ""misinformation"" surrounding the repercussions of the Trump administration's discontinued policy of separating migrant f… [+7700 chars]",2020-10-29T11:51:03Z
refugee,CBS News,Camilo Montoya-Galvez,"DHS chief claims some deported parents ""have chosen to separate"" from their kids",https://www.cbsnews.com/news/chad-wolf-dhs-deported-parents-family-separation/,"Acting Homeland Security Secretary Chad Wolf on Tuesday decried what he called ""misinformation"" surrounding the repercussions of the Trump administration's discontinued policy of separating migrant f… [+7699 chars]",2020-10-28T21:00:08Z
