Keyword,Source,Author,Title,URL,Text,Published
migrant,MSNBC,MSNBC.com,'It’s an unbelievable situation': Pro-bono groups lead efforts to reunite migrant families separated by Trump administration,https://www.msnbc.com/american-voices/watch/-it-s-an-unbelievable-situation-pro-bono-groups-lead-efforts-to-reunite-migrant-families-separated-by-trump-administration-94583365544,,2020-10-25T00:00:01Z
migrant,MSNBC,María Teresa Kumar,Latinos fled corruption at home to come to the U.S. Trump seems to think we forgot that.,https://www.msnbc.com/opinion/debunking-trump-s-dishonest-last-minute-appeal-latino-voters-n1245967,"This year, like most election years, Florida is a crucial state in the national vote. President Donald Trump knows this, and for the past two years has flooded media outlets and the Facebook feeds of… [+5674 chars]",2020-11-03T17:44:27Z
migrant,MSNBC,Mehdi Hasan,Here's an A-to-Z guide for Trump's worst moments as president (so far),https://www.msnbc.com/opinion/antisemitism-alphabetical-guide-trump-s-worst-moments-n1245795,"The real opposition, former White House chief strategist Steve Bannon proclaimed once, is the media. And the way to deal with them is to flood the zone with s---.""
President Donald Trump has proved … [+10125 chars]",2020-11-02T22:28:00Z
migrant,MSNBC,Msnbc,Lawyers: We can’t find parents of 545 migrant children separated by Trump admin,https://www.msnbc.com/all-in/watch/lawyers-we-can-t-find-parents-of-545-migrant-children-separated-by-trump-admin-94264389906,,2020-10-21T01:13:33Z
migrant,Fox News,Peter Aitken,Hispanic Democrat says far-left socialist message is 'killing us': report,https://www.foxnews.com/politics/hispanic-democrat-says-far-left-socialist-message-is-killing-us-report,"HispanicDemocrats are grappling with a surprising shift in their base support, blaming the focus on far-left messaging during the U.S. presidential election, according to reports. 
Current vote tota… [+3536 chars]",2020-11-15T19:33:55Z
migrant,Fox News,Vandana Rambaran,"If elected, Biden plans task force to reunite 545 children separated from parents at border",https://www.foxnews.com/politics/biden-reportedly-to-create-task-force-to-reunite-545-children-separated-from-their-parents-at-border,Democratic presidential nominee Joe Biden pledged that if he is elected president he will will create a task force to reunite 545 migrant children who were separated from their parents at the U.S. so… [+2626 chars],2020-10-30T00:04:29Z
migrant,Fox News,Brie Stimson,"Trump 'coyote' remark confuses Twitter, including Georgia state Democrat",https://www.foxnews.com/politics/trump-coyote-remark-confuses-twitter-including-georgia-state-democrat,"When President Trump suggested at Thursday's presidential debate that the more than 500 migrant children separated from their parents were brought to the border by ""coyotes,"" many on social media wer… [+2325 chars]",2020-10-24T04:15:26Z
migrant,Fox News,Sam Dorman,"CBP chief warns of border 'invasion' with liberal policies, reversal of Trump-era efforts",https://www.foxnews.com/politics/border-chief-warns-invasion-2020,"The United States could face an ""invasion"" that would make the recent migrant crisis seem relatively tame if President Trump's efforts are reversed, and Democratic policies incentivize illegal border… [+4450 chars]",2020-10-27T21:33:03Z
migrant,Fox News,Adam Shaw,Border wall construction nears 400 miles as DHS declares border ‘more secure’ than any time in US history,https://www.foxnews.com/politics/border-wall-400-miles-dhs-border,"The Trump administration on Thursday touted its success on the border wall as construction approaches 400 miles -- fulfilling a central, if controversial, goal for President Trump’s first term in off… [+3687 chars]",2020-10-29T21:53:21Z
migrant,Fox News,"Ronn Blitzer, Bill Mears",Supreme Court agrees to hear key cases on Trump immigration policies,https://www.foxnews.com/politics/supreme-court-trump-immigration-policy-cases-border-wall,"The Supreme Court announced Monday that it will hear two key cases related to President Trump's immigration policies.
One case involves funding for the wall being constructed on the U.S.-Mexico bord… [+914 chars]",2020-10-19T13:57:14Z
